id;x;y;z;zoneid;zonename;ap1;ap2;ap3;ap4;ap5;ap6;ap7;ap8;ap9;ap10;ap11;ap12;ap13;ap14;ap15;ap16;ap17;ap18;ap19;ap20;ap21;ap22;ap23;ap24;ap25;ap26;ap27;ap28;ap29;ap30;ap31;ap32
14420af9-2412-4c72-a3e1-7e40708ca67f;35.0;20.0;7.6;b33055ec-4fda-4cf1-ae44-b3fd54f94467;2nd Floor Lobby;-66.0;;;;;;-88.0;-81.0;-39.0;-51.0;-87.0;-79.0;;;-65.0;;;;-63.0;-64.0;-81.0;-79.0;;;;;;-87.0;;;;
cb7eeb2d-708f-4809-805b-52ce2a40c17a;38.0;18.0;7.6;b33055ec-4fda-4cf1-ae44-b3fd54f94467;2nd Floor Lobby;-72.0;;-87.0;;;;;-82.0;-47.0;-65.0;;-82.0;;;-70.0;;;;-59.0;-60.0;-87.0;-96.0;;;;;;-85.0;;;;-88.0
03f76bd8-cb55-4a0e-a094-be0e2db9d0cf;33.0;15.0;7.6;b33055ec-4fda-4cf1-ae44-b3fd54f94467;2nd Floor Lobby;-61.0;;;-86.0;;;-79.0;-80.0;-48.0;-71.0;;-80.0;;;-59.0;;;;-72.0;-73.0;-87.0;-88.0;;;;;;-86.0;;;;
7a6c4fb3-8580-4c5b-b564-8e8976528b9b;39.0;12.0;7.6;b33055ec-4fda-4cf1-ae44-b3fd54f94467;2nd Floor Lobby;-72.0;;-88.0;;;;-84.0;-77.0;-63.0;-69.0;;-76.0;;;-72.0;;;;-71.0;-71.0;-81.0;-81.0;;;;;;-82.0;;;;-86.0
d218131a-ab4b-46c8-8e6c-27017bfb6815;42.0;18.0;7.6;b33055ec-4fda-4cf1-ae44-b3fd54f94467;2nd Floor Lobby;-81.0;;-75.0;;;;-87.0;-74.0;-60.0;-62.0;-92.0;-84.0;;;-72.0;-84.0;;;-69.0;-68.0;-82.0;-79.0;;;;;;-77.0;;;;
92ab6a9e-055c-425f-87ca-b9231fa5a674;42.0;14.0;7.6;b33055ec-4fda-4cf1-ae44-b3fd54f94467;2nd Floor Lobby;-68.0;;-83.0;;;;-82.0;-77.0;-51.0;-74.0;;-81.0;-83.0;;-67.0;-83.0;;;-70.0;-69.0;-79.0;-78.0;;;;;;-76.0;;;;-86.0
04ea024c-ff18-4334-92b2-6620258b4d16;34.0;11.0;7.6;b33055ec-4fda-4cf1-ae44-b3fd54f94467;2nd Floor Lobby;-78.0;;;-90.0;;;-84.0;-81.0;-49.0;-78.0;-84.0;-65.0;;;-72.0;;;;-66.0;-65.0;-86.0;-85.0;;;;;;;;;;
67ae6489-3c05-489b-bd42-575d9449a318;42.0;16.0;7.6;b33055ec-4fda-4cf1-ae44-b3fd54f94467;2nd Floor Lobby;-66.0;;-82.0;;;;-83.0;-77.0;-57.0;-70.0;-86.0;-84.0;-78.0;;-67.0;-84.0;;;-67.0;-67.0;-76.0;-77.0;;;;;;-84.0;;;;
598cd5c9-d8a5-403d-9624-348e625a1c89;34.0;20.0;7.6;b33055ec-4fda-4cf1-ae44-b3fd54f94467;2nd Floor Lobby;-75.0;;;;;;-84.0;-89.0;-39.0;-65.0;-93.0;-79.0;;;-66.0;;;;-73.0;-74.0;-85.0;-86.0;;;;;;-86.0;;;;
23df08c4-828b-4da1-a167-3a002192894c;30.0;10.0;7.6;b33055ec-4fda-4cf1-ae44-b3fd54f94467;2nd Floor Lobby;;;;;;;-84.0;-80.0;-55.0;;;-69.0;;;-75.0;;;;-67.0;-67.0;;;;;;;;-85.0;;;;
9d44c040-704a-422f-ba7b-92df074a62df;40.0;16.0;7.6;b33055ec-4fda-4cf1-ae44-b3fd54f94467;2nd Floor Lobby;-68.0;;-91.0;;;;-89.0;-84.0;-57.0;-77.0;-91.0;-86.0;;;-68.0;;;;-67.0;-68.0;-92.0;-88.0;;;;;;-92.0;;;;
c6f41405-5e98-457b-8aa7-da1b1262b843;33.0;9.0;7.6;b33055ec-4fda-4cf1-ae44-b3fd54f94467;2nd Floor Lobby;-61.0;;;-85.0;;;-79.0;;-50.0;-77.0;-81.0;-58.0;;;-58.0;;;;-75.0;-78.0;-87.0;-87.0;;;;;;;;;;
b87a44ba-7738-4aa1-ad88-6f514e7eaee2;40.0;12.0;7.6;b33055ec-4fda-4cf1-ae44-b3fd54f94467;2nd Floor Lobby;-78.0;;;;;;-86.0;-85.0;-61.0;-83.0;;-79.0;;;-79.0;;;;-78.0;-81.0;-88.0;-88.0;;;;;;-88.0;;;;
ab2d9068-61e7-4c4a-b137-e4498a7cd2b2;36.0;19.0;7.6;b33055ec-4fda-4cf1-ae44-b3fd54f94467;2nd Floor Lobby;;;;;;;-85.0;-80.0;-52.0;;;-86.0;;;-70.0;;;;-67.0;-68.0;-88.0;-88.0;;;;;;-87.0;;;;
9cec8bdf-bcbd-4b49-b37c-6a461fdb3384;33.0;19.0;7.6;b33055ec-4fda-4cf1-ae44-b3fd54f94467;2nd Floor Lobby;-65.0;;-88.0;;;;-88.0;-84.0;-48.0;-69.0;-92.0;-80.0;;;-66.0;;;;-65.0;-66.0;-84.0;-83.0;;;;;;-89.0;;;;
b55a9610-d670-4b48-96b1-59806bc8c592;41.0;17.0;7.6;b33055ec-4fda-4cf1-ae44-b3fd54f94467;2nd Floor Lobby;;;-86.0;;;;-93.0;-84.0;-62.0;;;-83.0;;;-80.0;;;;-77.0;-77.0;;;;;;;;-80.0;;;;-91.0
12fbc5cb-7e58-4089-9208-8676c3a37c6d;37.0;12.0;7.6;b33055ec-4fda-4cf1-ae44-b3fd54f94467;2nd Floor Lobby;-73.0;;-94.0;;;;-89.0;-80.0;-60.0;;-90.0;-74.0;;;-73.0;;;;-74.0;-73.0;-85.0;-85.0;;;;;;-84.0;;;;
bf526d5d-4dac-4f94-996d-abd3424726db;30.0;20.0;7.6;b33055ec-4fda-4cf1-ae44-b3fd54f94467;2nd Floor Lobby;-66.0;;;;;;;;-60.0;-65.0;-88.0;-89.0;-92.0;;-66.0;;;;-80.0;-79.0;-84.0;-84.0;;;;;;;;;;
a9e5956d-0800-4293-b468-b3217b94ded7;41.0;12.0;7.6;b33055ec-4fda-4cf1-ae44-b3fd54f94467;2nd Floor Lobby;;;-84.0;;;;-85.0;-82.0;-61.0;;;-80.0;;;-76.0;;;;-70.0;-72.0;;;;;;;;-83.0;;;;
00d92c43-dc5a-4d89-bfd5-99d67576ab5e;36.0;12.0;7.6;b33055ec-4fda-4cf1-ae44-b3fd54f94467;2nd Floor Lobby;-60.0;-89.0;-91.0;-87.0;;;-74.0;-76.0;-50.0;-87.0;;-76.0;-88.0;;-60.0;;;;-64.0;-66.0;-84.0;-92.0;;;;;;;;;;
c55e16ac-430a-45ff-a16c-976763e05742;30.0;21.0;7.6;b33055ec-4fda-4cf1-ae44-b3fd54f94467;2nd Floor Lobby;-61.0;;;;;-89.0;-89.0;-92.0;-65.0;-69.0;-88.0;-82.0;;;-60.0;;;;-83.0;-80.0;-87.0;-85.0;;;;;;;;;;
ae2f545c-36c3-44fe-84e8-a919be60a52c;38.0;11.0;7.6;b33055ec-4fda-4cf1-ae44-b3fd54f94467;2nd Floor Lobby;-78.0;;;;;;-89.0;-82.0;-54.0;;;-77.0;;;-72.0;;;;-76.0;-76.0;;;;;;;;;;;;
d011957a-7ab9-4d11-95db-3a6be21ba4af;39.0;18.0;7.6;b33055ec-4fda-4cf1-ae44-b3fd54f94467;2nd Floor Lobby;-74.0;;;;;;-87.0;-83.0;-52.0;-64.0;;-84.0;;;-75.0;;;;-55.0;-55.0;;-88.0;;;;;;-82.0;;;;-88.0
4a241ee9-babf-4b3a-b9cc-7b6f3f791578;37.0;9.0;7.6;b33055ec-4fda-4cf1-ae44-b3fd54f94467;2nd Floor Lobby;;;;;;;-83.0;-77.0;-64.0;;-81.0;-64.0;;;-80.0;;;;-81.0;-81.0;;;;;;;;;;;;
0cbfb468-2239-46f6-b02d-637b6b04454e;36.0;18.0;7.6;b33055ec-4fda-4cf1-ae44-b3fd54f94467;2nd Floor Lobby;-77.0;;;;;;-89.0;-82.0;-55.0;-70.0;;;;;-80.0;;;;-72.0;-73.0;;;;;;;;;;;;
672862e8-38f3-4b7f-a456-47941ce9d632;37.0;8.0;7.6;b33055ec-4fda-4cf1-ae44-b3fd54f94467;2nd Floor Lobby;-76.0;;;;;;-78.0;;-64.0;-89.0;-86.0;-65.0;;;-79.0;;;;-81.0;-81.0;;;;;;;;-82.0;;;;
8dab5e1d-aada-4aa7-91e7-b2f9412a772e;32.0;18.0;7.6;b33055ec-4fda-4cf1-ae44-b3fd54f94467;2nd Floor Lobby;-73.0;;;;;;-93.0;-93.0;-50.0;-76.0;-92.0;-87.0;;;-72.0;;;;-82.0;-81.0;-94.0;-89.0;;;;;;;;;;
d6b06a05-0c52-434b-bd75-5d91de3aba5b;41.0;18.0;7.6;b33055ec-4fda-4cf1-ae44-b3fd54f94467;2nd Floor Lobby;-76.0;;-92.0;;;;-86.0;-85.0;-67.0;-77.0;;-85.0;;;-76.0;;;;-76.0;-76.0;;;;;;;;-86.0;;;;
565c6390-dd35-4213-bbcb-450adc6cd59d;1.0;3.0;4.4;bef00f27-9e13-4416-a380-c04010c377cb;Office 107b;;;;;;;;;;;-85.0;;;;;;-63.0;-62.0;;;;;;;;;-83.0;;;;;
019c1f5b-2255-43dd-a35e-249875b615f8;2.0;2.0;4.4;bef00f27-9e13-4416-a380-c04010c377cb;Office 107b;;;;;;;;;;;-74.0;;;;;-85.0;-58.0;-59.0;;;-88.0;-89.0;;;;;-81.0;;;;;
908ec21c-80cb-4445-b6d4-8743a0f52045;3.0;5.0;4.4;bef00f27-9e13-4416-a380-c04010c377cb;Office 107b;;-82.0;;;;;;;;;-68.0;;;;;;-49.0;-49.0;;;-89.0;-91.0;;;;;-72.0;;;;;
8bd99576-3987-4b33-8d43-491af8a26998;1.0;1.0;4.4;bef00f27-9e13-4416-a380-c04010c377cb;Office 107b;;-90.0;;;;;;;;;-83.0;;;;;;-60.0;-60.0;;;-92.0;-93.0;;;;;-67.0;;;;;
04ded3ba-0375-4a2c-922b-8c0102d2234b;3.0;2.0;4.4;bef00f27-9e13-4416-a380-c04010c377cb;Office 107b;;;;;;;;;;;-72.0;;;;;-89.0;-49.0;-49.0;;;-90.0;-89.0;;;;;-75.0;;;;;
42dbf887-2b10-45df-98e8-846f3f41d711;2.0;1.0;4.4;bef00f27-9e13-4416-a380-c04010c377cb;Office 107b;;-85.0;;;;;;;;;-81.0;;;;;;-62.0;-59.0;;;-93.0;;;;;;-76.0;;;;;
6dd95fe5-3377-41e1-8b66-d1c24655c7cf;1.0;4.0;4.4;bef00f27-9e13-4416-a380-c04010c377cb;Office 107b;;;;;;;;;;;-85.0;;;;;;-55.0;-54.0;;;;;;;;;-77.0;;;;;
29d7809f-1223-46bd-82ba-4ade992270cf;3.0;1.0;4.4;bef00f27-9e13-4416-a380-c04010c377cb;Office 107b;;-83.0;;;;;;;;;-68.0;;;;;;-54.0;-53.0;;;-90.0;-90.0;;;;;-66.0;;;;;
b9e651d5-5ad8-40a2-b5ef-4c4cb9b1526b;1.0;2.0;4.4;bef00f27-9e13-4416-a380-c04010c377cb;Office 107b;;;;;;;;;;;-78.0;;;;;;-66.0;-67.0;;;;;;;;;-76.0;;;;;
792297c1-389d-4d1e-b65a-24d9a2c83774;2.0;3.0;4.4;bef00f27-9e13-4416-a380-c04010c377cb;Office 107b;;-92.0;;;-91.0;;;;;;-80.0;;;;;-90.0;-59.0;-59.0;;;-82.0;-82.0;;;;;-80.0;;;;;
ba2866eb-a552-4ba5-ac51-7145c5e0fe71;4.0;1.0;4.4;bef00f27-9e13-4416-a380-c04010c377cb;Office 107b;;-83.0;;;;;;;;;-75.0;;;;;-86.0;-48.0;-49.0;;;-90.0;-90.0;;;;;-61.0;;;;;
1e9e7b75-804c-4ba7-b3ad-7f95dbd964fa;3.0;3.0;4.4;bef00f27-9e13-4416-a380-c04010c377cb;Office 107b;;;;;;;;;;;-71.0;;;;;;-60.0;-60.0;;;;;;;;;-66.0;;;;;
c2a82b77-2f27-4219-935d-0adfd4203a4d;4.0;3.0;4.4;bef00f27-9e13-4416-a380-c04010c377cb;Office 107b;;-78.0;;;;;;;;;-79.0;;;;;;-60.0;-60.0;;;;;;;;;-71.0;;;;;
0c777955-e964-4ec7-b499-09b54e5d2f3e;2.0;5.0;4.4;bef00f27-9e13-4416-a380-c04010c377cb;Office 107b;;-89.0;;;;;;;;;-69.0;;;;;;-54.0;-55.0;;;;;;;;;-66.0;;;;;
783798bd-a3a2-4f3f-88f1-b2872880f6df;4.0;5.0;4.4;bef00f27-9e13-4416-a380-c04010c377cb;Office 107b;;-87.0;;;;;;;;;-74.0;-85.0;;;;-85.0;-40.0;-40.0;;;-76.0;-82.0;;;;;-61.0;;;;;
656eb205-349e-445a-b8c8-112fc2edcd4b;2.0;6.0;4.4;bef00f27-9e13-4416-a380-c04010c377cb;Office 107b;;-87.0;;;;;;;;;-73.0;;;;;-92.0;-53.0;-54.0;;;-93.0;-92.0;;;;;-70.0;;;;;
5a06bf00-d174-40f4-9413-052123623a54;3.0;6.0;4.4;bef00f27-9e13-4416-a380-c04010c377cb;Office 107b;;-84.0;;;;;;;;;-66.0;-89.0;;;;-86.0;-44.0;-44.0;;;-83.0;-83.0;;;;;-60.0;;;;;
0bd78ac6-dba6-43cd-8a2f-6981025426b2;3.0;4.0;4.4;bef00f27-9e13-4416-a380-c04010c377cb;Office 107b;;-92.0;;;;;;;;;-77.0;;;;;;-53.0;-54.0;;;;;;;;;-80.0;;;;;
b9c92eea-50d8-4ea4-b70e-5d9f178005e2;4.0;4.0;4.4;bef00f27-9e13-4416-a380-c04010c377cb;Office 107b;;;;;;;;;;;-76.0;;;;;-87.0;-51.0;-51.0;;;;;;;;;-67.0;;;;;
91828ba2-8c80-4009-a804-2cbbb0d3c377;1.0;6.0;4.4;bef00f27-9e13-4416-a380-c04010c377cb;Office 107b;;-85.0;;;;;;;;;-75.0;;;;;;-49.0;-48.0;;;;;;;;;-71.0;;;;;
871bba28-6436-4848-bc26-ea4eabd04a7e;4.0;6.0;4.4;bef00f27-9e13-4416-a380-c04010c377cb;Office 107b;;-86.0;;;;;;;;;-67.0;-80.0;;;;-88.0;-44.0;-44.0;;;-87.0;-88.0;;;;;-66.0;;;;;
92f4899a-fed6-44e2-ac97-5833879ff8ab;4.0;2.0;4.4;bef00f27-9e13-4416-a380-c04010c377cb;Office 107b;;-83.0;;;;;;;;;-82.0;;;;;-83.0;-59.0;-59.0;;;;;;;;;-71.0;;;;;
2b595a67-cc9f-42c9-aba4-29ba8150b7d9;1.0;5.0;4.4;bef00f27-9e13-4416-a380-c04010c377cb;Office 107b;;-77.0;;;;;-92.0;;;;-69.0;-83.0;;;;-87.0;-39.0;-39.0;;;;-93.0;;;;;-61.0;;;;;
f8cd25c3-ac49-4dea-847e-81344fcd14e7;2.0;4.0;4.4;bef00f27-9e13-4416-a380-c04010c377cb;Office 107b;;;;;;;;;;;-71.0;;;;;;-57.0;-58.0;;;;;;;;;-77.0;;;;;
678dc3b7-df9a-4526-82fb-c6bb8f9016ab;23.0;20.0;1.5;e2d1a25f-5496-49c6-85b7-ccb3601a9971;Ground Floor West Corridor;;;-90.0;;;-61.0;;-69.0;;;;;-53.0;;;-83.0;;;-85.0;-86.0;-73.0;-73.0;;;;;;;;;;
d0496b28-a722-4189-baa8-91ca78860c1a;19.0;19.0;1.5;e2d1a25f-5496-49c6-85b7-ccb3601a9971;Ground Floor West Corridor;;;;;;-71.0;;-79.0;;;;;-56.0;;;;;;;;-77.0;-77.0;;;;;;;;;;
8085694a-f4cf-4f93-9a8a-e5e01893cb4c;20.0;20.0;1.5;e2d1a25f-5496-49c6-85b7-ccb3601a9971;Ground Floor West Corridor;;;;;;-75.0;;-71.0;;;;;-60.0;;;;;;-88.0;-89.0;-78.0;-78.0;;;;;;;;;;
a56de4e8-3b90-463e-ab60-134483abdf0f;27.0;19.0;1.5;e2d1a25f-5496-49c6-85b7-ccb3601a9971;Ground Floor West Corridor;-88.0;;;;;-60.0;;-61.0;;;;;-50.0;;;-83.0;;;-80.0;-81.0;-78.0;-78.0;;;;;;;-86.0;;;
20615c25-3ef5-44d1-bf82-8a9eae9fa5f8;14.0;20.0;1.5;e2d1a25f-5496-49c6-85b7-ccb3601a9971;Ground Floor West Corridor;;;;;;-77.0;;-73.0;;;;;-42.0;;;-78.0;;;-86.0;-89.0;-62.0;-57.0;;;;;;;;;;
95499f99-5a4c-4be7-baa4-6fea53c7aea6;33.0;19.0;1.5;e2d1a25f-5496-49c6-85b7-ccb3601a9971;Ground Floor West Corridor;;;-85.0;;;-80.0;;-63.0;;;;;-72.0;;;;;;;-81.0;;;;;;;;;;;;
3c832768-223d-47ee-a5f4-997b113386f9;2.0;20.0;1.5;e2d1a25f-5496-49c6-85b7-ccb3601a9971;Ground Floor West Corridor;;;;;;;;-66.0;;;;;-64.0;;;-74.0;;;;;-76.0;-76.0;;;;;;;;;;
7ec65aa6-80e8-46b7-a5ae-5c4422f9fca0;17.0;19.0;1.5;e2d1a25f-5496-49c6-85b7-ccb3601a9971;Ground Floor West Corridor;;;;;;-75.0;;-74.0;;;;;-57.0;;;-82.0;;;;;-69.0;-71.0;;;;;;;;;;
74ee9222-5348-45b1-8311-f7c972ccaf9c;33.0;20.0;1.5;e2d1a25f-5496-49c6-85b7-ccb3601a9971;Ground Floor West Corridor;;;-85.0;;;-79.0;;-63.0;-84.0;;;;-77.0;;;;;;-86.0;-87.0;-88.0;-89.0;;;;;;;;;;
64de0f18-cdc9-40cc-b0f9-1d9f7914e425;5.0;19.0;1.5;e2d1a25f-5496-49c6-85b7-ccb3601a9971;Ground Floor West Corridor;;;;;;;;-75.0;;;;;-71.0;;;-83.0;;;;;-85.0;-86.0;;;;;;;;;;
e2a93c57-590d-4d85-b9f5-c5a451806d21;23.0;19.0;1.5;e2d1a25f-5496-49c6-85b7-ccb3601a9971;Ground Floor West Corridor;;;;;;-75.0;;-77.0;;;;;-64.0;;;;;;;;-86.0;-84.0;;;;;;;;;;
0997bbe3-5b4f-47e9-b1a0-8d09505cb607;29.0;19.0;1.5;e2d1a25f-5496-49c6-85b7-ccb3601a9971;Ground Floor West Corridor;;;;;;-72.0;;-72.0;;;;;-62.0;;;;;;-86.0;-87.0;-83.0;;;;;;;;;;;
82f853af-7ad8-445c-8151-c2f2641e0785;6.0;19.0;1.5;e2d1a25f-5496-49c6-85b7-ccb3601a9971;Ground Floor West Corridor;;;;;;;;-70.0;;;;;-68.0;;;-73.0;;;-89.0;;-75.0;-75.0;;;;;;;;;;
42889e85-e215-45ef-8fc9-95d4a6c0426a;6.0;20.0;1.5;e2d1a25f-5496-49c6-85b7-ccb3601a9971;Ground Floor West Corridor;;;;;;-83.0;;-81.0;;;;;-60.0;;;-76.0;;;;;-72.0;-73.0;;;;;;;;;;
d31d6c27-9ff5-4d70-b9e2-35ea8c066cc7;34.0;19.0;1.5;e2d1a25f-5496-49c6-85b7-ccb3601a9971;Ground Floor West Corridor;;;-88.0;;;-76.0;;-60.0;;;;;-60.0;;;-87.0;;;-82.0;-80.0;-81.0;-84.0;;;;;;;;;;-89.0
54b311de-43a8-4366-b109-607a63803b83;10.0;20.0;1.5;e2d1a25f-5496-49c6-85b7-ccb3601a9971;Ground Floor West Corridor;;;;;;;;-70.0;;;;;-47.0;;;-75.0;;;-86.0;;-67.0;-67.0;;;;;;;;;;
96022927-785f-4915-9445-47b334109563;1.0;19.0;1.5;e2d1a25f-5496-49c6-85b7-ccb3601a9971;Ground Floor West Corridor;;;;;;;;-84.0;;;;;-70.0;;;-89.0;;;;;-88.0;-89.0;;;;;;;;;;
c8b9e0fa-9843-4ccc-87a7-9aecf082f931;7.0;20.0;1.5;e2d1a25f-5496-49c6-85b7-ccb3601a9971;Ground Floor West Corridor;;;;;;-85.0;;-75.0;;;;;-59.0;;;-70.0;;;;;-72.0;-70.0;;;;;;;;;;
c0597041-40ec-4605-a003-f22187d47d97;11.0;19.0;1.5;e2d1a25f-5496-49c6-85b7-ccb3601a9971;Ground Floor West Corridor;;;;;;-87.0;;-80.0;;;;;-56.0;;;-71.0;;;;;-78.0;-80.0;;;;;;;;;;
acdc794b-a854-49b2-a4e1-f13f36a60dc0;22.0;19.0;1.5;e2d1a25f-5496-49c6-85b7-ccb3601a9971;Ground Floor West Corridor;;;;;;-72.0;;-74.0;;;;;-69.0;;;-89.0;;;-91.0;-90.0;-79.0;-78.0;;;;;;;;;;
fbea99f7-b135-4af7-92d1-93e72228f1a2;10.0;19.0;1.5;e2d1a25f-5496-49c6-85b7-ccb3601a9971;Ground Floor West Corridor;;;;;;-80.0;;-80.0;;-88.0;;;-55.0;;;-70.0;;;;;-65.0;-65.0;;;;;;;;;;
ac5738b8-a175-4179-b499-0c256c651abb;28.0;20.0;1.5;e2d1a25f-5496-49c6-85b7-ccb3601a9971;Ground Floor West Corridor;-90.0;;-83.0;;;-61.0;;-61.0;-90.0;;;;-58.0;;;-85.0;;;-84.0;-82.0;-78.0;-78.0;;;;;;;;;;
7ddce62d-37c6-4ffc-997b-8ae126755155;4.0;19.0;1.5;e2d1a25f-5496-49c6-85b7-ccb3601a9971;Ground Floor West Corridor;;;;;;;;-75.0;;;;;-64.0;;;-76.0;;;;;-79.0;-80.0;;;;;;;;;;
aa445b3f-d552-424b-a18c-e54a8380206c;17.0;20.0;1.5;e2d1a25f-5496-49c6-85b7-ccb3601a9971;Ground Floor West Corridor;;;;;;-66.0;;-67.0;;;;;-56.0;;;-81.0;;;;;-76.0;-76.0;;;;;;;;;;
4824acf5-fca9-4698-86a2-963ae27a0dcd;12.0;20.0;1.5;e2d1a25f-5496-49c6-85b7-ccb3601a9971;Ground Floor West Corridor;;;;;;-86.0;;-80.0;;;;;-52.0;;;-78.0;;;-81.0;-83.0;-74.0;-72.0;;;;;;;;;;
6edbe2c7-6046-41b4-8468-1d539081b8ef;26.0;19.0;1.5;e2d1a25f-5496-49c6-85b7-ccb3601a9971;Ground Floor West Corridor;;;;;;-74.0;;-81.0;;;;;-66.0;;;;;;;;;;;;;;;;;;;
87119fbf-ecf6-4dd6-8dfe-f1cc2d729a6a;8.0;20.0;1.5;e2d1a25f-5496-49c6-85b7-ccb3601a9971;Ground Floor West Corridor;;;;;;-90.0;;-80.0;;;;;-52.0;;;-79.0;;;;;-61.0;-62.0;;;;;;;;;;
eeacb51a-1409-4418-b433-fa58b684ded6;13.0;19.0;1.5;e2d1a25f-5496-49c6-85b7-ccb3601a9971;Ground Floor West Corridor;;;;;;-82.0;;-79.0;;-87.0;;;-53.0;;;-77.0;;;;;-68.0;-69.0;;;;;;;;;;
a9e0f5b3-662c-45b7-95b5-fc28c963f919;20.0;19.0;1.5;e2d1a25f-5496-49c6-85b7-ccb3601a9971;Ground Floor West Corridor;;;;;;-72.0;;-73.0;;;;;-67.0;;;-88.0;;;;;-76.0;-75.0;;;;;;;;;;
08f13c5d-6236-4317-89d5-dbc3aa3fd4ea;24.0;20.0;1.5;e2d1a25f-5496-49c6-85b7-ccb3601a9971;Ground Floor West Corridor;;;;;;-66.0;;-65.0;;;;;-52.0;;-93.0;;;;-84.0;;-74.0;-74.0;;;;;;;;;;
33751a82-0606-4e60-bb8b-03499a91538e;11.0;20.0;1.5;e2d1a25f-5496-49c6-85b7-ccb3601a9971;Ground Floor West Corridor;;;;;;-79.0;;-69.0;;;;;-54.0;;;-76.0;;;;-88.0;-72.0;-72.0;;;;;;;;;;
f1752510-fc9f-4dfe-b4e9-4069136b2261;3.0;20.0;1.5;e2d1a25f-5496-49c6-85b7-ccb3601a9971;Ground Floor West Corridor;;;;;;-88.0;;-71.0;;;;;-62.0;;;-69.0;;;-87.0;-88.0;-77.0;-76.0;;;;;;;;;;
58ff8f83-b5ab-4d98-a578-b44ec6bbdbd0;31.0;20.0;1.5;e2d1a25f-5496-49c6-85b7-ccb3601a9971;Ground Floor West Corridor;;;-85.0;;;-73.0;;-63.0;-83.0;;;;-63.0;;;-80.0;;;-80.0;-79.0;-82.0;-82.0;;;;;;;;;;-86.0
5e91e53a-32a7-4c8b-8c54-294f0eba86ea;15.0;20.0;1.5;e2d1a25f-5496-49c6-85b7-ccb3601a9971;Ground Floor West Corridor;;;;;;-85.0;;-71.0;;;;;-44.0;;;-77.0;;;;;-64.0;-64.0;;;;;;;;;;
378ca1e9-1616-42dc-991d-435c5cb316f1;12.0;19.0;1.5;e2d1a25f-5496-49c6-85b7-ccb3601a9971;Ground Floor West Corridor;;;;;;;;-78.0;;;;;-44.0;;;-75.0;;;;;-70.0;-79.0;;;;;;;;;;
7fd759df-fb37-42e7-b94c-aae0e8ea2e5d;18.0;19.0;1.5;e2d1a25f-5496-49c6-85b7-ccb3601a9971;Ground Floor West Corridor;;;;;;;;-78.0;;;;;-53.0;;;-84.0;;;;;-67.0;-67.0;;;;;;;;;;
8196e27b-dc20-4c7e-b28b-cb73091c5b30;25.0;19.0;1.5;e2d1a25f-5496-49c6-85b7-ccb3601a9971;Ground Floor West Corridor;;;;;;-74.0;;-73.0;;;;;-69.0;;;;;;;;-84.0;;;;;;;;;;;
12d94476-9435-474d-a567-3d4ef75b9b09;28.0;19.0;1.5;e2d1a25f-5496-49c6-85b7-ccb3601a9971;Ground Floor West Corridor;;;;;;-71.0;;-70.0;;;;;-66.0;;;;;;-85.0;-85.0;-83.0;-82.0;;;;;;;;;;
fa525e09-7f29-4190-a967-b30b1faf7cad;22.0;20.0;1.5;e2d1a25f-5496-49c6-85b7-ccb3601a9971;Ground Floor West Corridor;;;;;;-64.0;;-62.0;-87.0;;;;-58.0;;;-84.0;;;-86.0;;-73.0;-74.0;;;;;;;;;;
a881f46d-dfe4-42ca-9966-ba72e0cf2a7f;32.0;20.0;1.5;e2d1a25f-5496-49c6-85b7-ccb3601a9971;Ground Floor West Corridor;-81.0;;-79.0;;;-85.0;;-60.0;-83.0;;;;-60.0;;;-81.0;;;-80.0;-85.0;-82.0;-82.0;;;;;;;;;;
1fef45a1-2e44-46d7-9254-89f41571864d;19.0;20.0;1.5;e2d1a25f-5496-49c6-85b7-ccb3601a9971;Ground Floor West Corridor;;;;;;-73.0;;-69.0;;;;;-55.0;;;-83.0;;;-90.0;-89.0;-73.0;-74.0;;;;;;;;;;
8e636277-6ee6-4757-9217-d93e199597ff;26.0;20.0;1.5;e2d1a25f-5496-49c6-85b7-ccb3601a9971;Ground Floor West Corridor;;;-90.0;;;-62.0;;-61.0;-87.0;;;;-55.0;;;;;;;;-81.0;-81.0;;;;;;;;;;
05394afe-e95b-4b9d-94d4-14b1a4f198c4;32.0;19.0;1.5;e2d1a25f-5496-49c6-85b7-ccb3601a9971;Ground Floor West Corridor;;;-85.0;;;-74.0;;-61.0;-89.0;;;;-63.0;;;;;;-78.0;-77.0;-84.0;-84.0;;;;;;;;;;
51c89c18-d179-4239-af3c-e180fe3a916c;18.0;20.0;1.5;e2d1a25f-5496-49c6-85b7-ccb3601a9971;Ground Floor West Corridor;;;;;;-66.0;;-71.0;;;;;-56.0;;;-83.0;;;-89.0;-87.0;-74.0;-75.0;;;;;;;;;;
3d1e398e-cb8b-418b-b392-27ac8df0f967;2.0;19.0;1.5;e2d1a25f-5496-49c6-85b7-ccb3601a9971;Ground Floor West Corridor;;;;;;;;-76.0;;;;;-69.0;;;-84.0;;;;;-82.0;-83.0;;;;;;;;;;
094dd167-222d-40e1-806b-75e9842effe0;4.0;20.0;1.5;e2d1a25f-5496-49c6-85b7-ccb3601a9971;Ground Floor West Corridor;;;;;;-88.0;;-65.0;;;;;-59.0;;;-73.0;;;;-88.0;-70.0;-71.0;;;;;;;;;;
