"measId";"measTimestamp";"Position X";" Position Y";"Position Z";"zoneId";"Zonename";"meas X";"meas Y";"meas Z";"gpsLatitude";"gpsLongitude";"gpsAltitude";"N";"109.0";"AIT-L15";"aut-sams-1";"bolyai_E4_floor3";"Bosch_Telemetry";"dd";"doa2";"doa200";"doa203";"doa207";"doa208";"doa6";"EET_3";"FRM";"GEIAKFSZ";"IITAP1";"IITAP1-GUEST";"IITAP2";"IITAP2-GUEST";"IITAP3";"IITAP3-GUEST";"info";"info2";"KEMA10";"kemA4";"KRZ";"library114";"TP-LINK_B2765A";"UPC Wi-Free";"UPC8902044";"wireless";"00:16:53:4C:B1:F9";"00:16:53:4C:B2:02";"00:16:53:4C:B4:EB";"00:16:53:4C:E9:1D";"00:16:53:4C:F2:6A";"00:16:53:4C:F5:2D";"00:16:53:4C:F9:A4";"00:16:53:4C:FA:60";"00:16:53:4C:FA:67";"48:5A:B6:54:35:DC";"6B:C2:26:12:62:60";"DANI 6B:C2:26:12:62:60";"DM06082 48:5A:B6:54:35:DC";"EV3 00:16:53:4C:E9:1D";"EV3 00:16:53:4C:F2:6A";"EV3 00:16:53:4C:FA:60";"EV3 00:16:53:4C:FA:67";"EV3BD 00:16:53:4C:F5:2D";"IZE 00:16:53:4C:B1:F9";"JOE 00:16:53:4C:F9:A4";"MEGAROBOT 00:16:53:4C:B2:02";"MrEv3 00:16:53:4C:B4:EB"
"ccb44b90-2ddb-4dcf-8c51-c6623e5c2f27";"2016-02-27 17:55:34.0";42.0;15.0;4.4;"e48c8f34-716c-477f-a448-9c209d635fbf";"1st Floor Lobby";"-0.0036648374516516924";"-0.6845152378082275";"-0.020405331626534462";"null";"null";"null";"null";"-84";"-82";"null";"null";"null";"-88";"-73";"-66";"-84";"null";"-80";"-77";"null";"null";"null";"null";"null";"-48";"-49";"-68";"-69";"null";"null";"null";"null";"null";"-68";"null";"null";"null";"null";0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"e5d09216-0ba1-4ff8-bcd5-a915b112bf3e";"2016-02-27 18:18:41.0";36.0;18.0;4.4;"e48c8f34-716c-477f-a448-9c209d635fbf";"1st Floor Lobby";"1.0021758079528809";"-0.5210641026496887";"0.018516402691602707";"null";"null";"null";"null";"null";"-92";"null";"null";"null";"null";"-65";"-68";"null";"null";"null";"null";"null";"null";"null";"null";"null";"-50";"-51";"-73";"-73";"null";"null";"null";"null";"null";"-75";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
"465ba9c8-f3f0-4985-a6e9-8f97c85e749a";"2016-02-27 18:12:16.0";34.0;19.0;4.4;"e48c8f34-716c-477f-a448-9c209d635fbf";"1st Floor Lobby";"0.6810745596885681";"-1.036490559577942";"0.09065988659858704";"null";"null";"null";"-85";"null";"-89";"null";"null";"null";"null";"-64";"-73";"null";"null";"-90";"-86";"null";"-86";"null";"null";"null";"-47";"-48";"-76";"-77";"null";"null";"null";"null";"null";"-73";"null";"null";"null";"null";0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"525cb108-8096-4b5d-b2fa-40268890bce5";"2016-02-27 17:10:01.0";35.0;9.0;4.4;"e48c8f34-716c-477f-a448-9c209d635fbf";"1st Floor Lobby";"0.06657341867685318";"-0.274905800819397";"0.10409995168447495";"null";"null";"null";"-78";"-89";"-87";"-85";"null";"null";"null";"-78";"-80";"null";"null";"-87";"null";"null";"null";"-90";"null";"null";"-54";"-54";"-84";"-83";"null";"null";"null";"null";"null";"-66";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0
"e940557c-a06a-4e8a-8bdd-dd0502b47f02";"2016-02-27 17:58:55.0";36.0;16.0;4.4;"e48c8f34-716c-477f-a448-9c209d635fbf";"1st Floor Lobby";"-1.8601341247558594";"-0.49753645062446594";"0.052583057433366776";"null";"null";"null";"null";"-93";"null";"-86";"null";"-87";"-87";"-65";"-72";"null";"null";"-87";"-82";"null";"-87";"null";"null";"null";"-47";"-46";"-73";"-73";"null";"null";"null";"null";"null";"-83";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
"e772e2a7-7d3b-4840-8d3c-52b806e86754";"2016-02-27 18:07:16.0";34.0;17.0;4.4;"e48c8f34-716c-477f-a448-9c209d635fbf";"1st Floor Lobby";"1.2299517393112183";"-0.37707754969596863";"0.06340695172548294";"null";"null";"null";"null";"-89";"-86";"null";"null";"null";"null";"-65";"-70";"null";"null";"-89";"null";"null";"-90";"null";"null";"null";"-49";"-51";"-67";"-69";"null";"null";"null";"null";"null";"-81";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
"8f278c9d-ef3b-4b5c-9184-74e8118d09ac";"2016-02-27 18:19:15.0";35.0;18.0;4.4;"e48c8f34-716c-477f-a448-9c209d635fbf";"1st Floor Lobby";"1.1199748516082764";"-0.47680041193962097";"0.05167808383703232";"null";"null";"null";"null";"null";"-90";"null";"null";"-89";"null";"-64";"-66";"null";"null";"-88";"-88";"null";"null";"null";"null";"null";"-51";"-51";"-77";"-77";"null";"null";"null";"null";"null";"-76";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
"19b20d44-8ca1-45e9-94e8-6624d0d31aab";"2016-02-27 17:13:08.0";35.0;10.0;4.4;"e48c8f34-716c-477f-a448-9c209d635fbf";"1st Floor Lobby";"-1.3223122358322144";"-1.0478203296661377";"0.029403287917375565";"null";"null";"null";"-78";"-83";"-88";"null";"null";"null";"null";"-69";"-67";"-84";"null";"-80";"-89";"null";"-81";"-81";"null";"null";"-49";"-49";"-77";"-76";"null";"null";"null";"null";"null";"-58";"null";"null";"null";"null";1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"12b2571c-3d11-4d41-b0c7-f565faf6b4db";"2016-02-27 18:19:42.0";29.0;18.0;4.4;"e48c8f34-716c-477f-a448-9c209d635fbf";"1st Floor Lobby";"0.8449309468269348";"-0.6102733612060547";"0.13640260696411133";"null";"null";"null";"null";"null";"-80";"null";"null";"null";"null";"-72";"-72";"null";"null";"null";"-87";"null";"null";"null";"null";"null";"-44";"-44";"-58";"-59";"null";"null";"null";"null";"null";"-77";"null";"null";"null";"null";0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"53e294a5-64d8-4d35-9ae9-e7d16dfbcac2";"2016-02-27 18:08:12.0";29.0;19.0;4.4;"e48c8f34-716c-477f-a448-9c209d635fbf";"1st Floor Lobby";"1.9300113916397095";"-1.0172101259231567";"0.2153577208518982";"null";"null";"null";"null";"null";"-84";"null";"null";"-84";"null";"-75";"-65";"null";"null";"-80";"-88";"null";"-77";"null";"null";"null";"-55";"-56";"-67";"-68";"null";"null";"null";"null";"null";"-74";"null";"null";"null";"null";0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"6895e33a-04c9-476c-baaf-ae1480a517a8";"2016-02-27 18:04:35.0";32.0;20.0;4.4;"e48c8f34-716c-477f-a448-9c209d635fbf";"1st Floor Lobby";"-0.9332826137542725";"-0.7608510255813599";"0.12184244394302368";"null";"null";"null";"-87";"-90";"-88";"null";"null";"null";"null";"-68";"-67";"null";"null";"null";"-83";"null";"-87";"null";"null";"null";"-61";"-63";"-71";"-71";"null";"null";"null";"null";"null";"-73";"null";"null";"null";"null";0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ebc9255c-bb34-4a7a-828c-37f8ed21e0a4";"2016-02-27 18:13:08.0";42.0;17.0;4.4;"e48c8f34-716c-477f-a448-9c209d635fbf";"1st Floor Lobby";"2.479353904724121";"-0.4056268036365509";"-0.08599429577589035";"null";"null";"null";"null";"null";"-87";"null";"null";"null";"null";"-77";"-77";"null";"null";"null";"-88";"null";"null";"null";"null";"null";"-56";"-57";"-76";"-76";"null";"null";"null";"null";"null";"-87";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
"78da1997-7b9a-4cfd-824b-a781436dde0a";"2016-02-27 17:10:31.0";36.0;9.0;4.4;"e48c8f34-716c-477f-a448-9c209d635fbf";"1st Floor Lobby";"-0.3351592719554901";"-0.4007418751716614";"0.016947530210018158";"null";"null";"null";"null";"-89";"-86";"null";"null";"null";"null";"-78";"-76";"null";"null";"-92";"null";"null";"null";"-85";"null";"null";"-53";"-54";"-83";"-84";"null";"null";"null";"null";"null";"-69";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0
"8683ce5b-c4d0-49ba-af95-3031cd31b150";"2016-02-27 17:58:15.0";37.0;16.0;4.4;"e48c8f34-716c-477f-a448-9c209d635fbf";"1st Floor Lobby";"-1.6849111318588257";"-0.4970864951610565";"0.07006058096885681";"null";"null";"null";"null";"null";"null";"null";"null";"-86";"-90";"-69";"-63";"null";"null";"-86";"-83";"null";"-92";"null";"null";"null";"-49";"-50";"-69";"-68";"null";"null";"null";"null";"null";"-66";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
"486b8988-677b-4d0f-8bc4-bf5437938ff9";"2016-02-27 18:03:12.0";34.0;20.0;4.4;"e48c8f34-716c-477f-a448-9c209d635fbf";"1st Floor Lobby";"2.9020891189575195";"-0.4777659475803375";"-0.017855245620012283";"null";"null";"null";"null";"-95";"-84";"-83";"null";"-92";"null";"-74";"-76";"-80";"null";"null";"-82";"null";"-89";"null";"null";"null";"-52";"-53";"-54";"-53";"null";"null";"null";"null";"null";"-66";"null";"null";"null";"null";0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"2373dc38-c58a-4e56-956c-8e4f29ac07d0";"2016-02-27 17:11:41.0";37.0;10.0;4.4;"e48c8f34-716c-477f-a448-9c209d635fbf";"1st Floor Lobby";"-1.6782574653625488";"-1.0577113628387451";"0.12062367051839828";"null";"null";"null";"-71";"-88";"null";"null";"null";"null";"null";"-75";"-62";"-84";"null";"null";"-79";"null";"-77";"null";"null";"null";"-49";"-49";"-75";"-75";"null";"null";"null";"null";"null";"-56";"null";"null";"null";"null";1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"5b673ba2-2613-4368-aaf9-2acbd77d59d7";"2016-02-27 17:04:14.0";37.0;8.0;4.4;"e48c8f34-716c-477f-a448-9c209d635fbf";"1st Floor Lobby";"0.22916503250598907";"-0.8338001370429993";"0.020405331626534462";"null";"null";"null";"-73";"-85";"-79";"-83";"null";"null";"null";"-70";"-73";"null";"null";"null";"null";"null";"null";"-82";"null";"null";"-58";"-57";"-76";"-75";"null";"null";"null";"null";"null";"-66";"null";"null";"null";"null";1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"31d47813-60a2-4773-b9b2-1f4a19fa64e9";"2016-02-27 17:13:38.0";42.0;9.0;4.4;"e48c8f34-716c-477f-a448-9c209d635fbf";"1st Floor Lobby";"-0.9875868558883667";"-0.32595089077949524";"-0.06442683935165405";"null";"null";"null";"null";"null";"-77";"null";"null";"null";"null";"-68";"-74";"null";"null";"-88";"-83";"null";"-88";"null";"null";"null";"-70";"-72";"-87";"-83";"null";"null";"null";"null";"null";"-75";"null";"null";"null";"-84";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
"0a10ba34-91b4-4f95-b04a-7fd1e87642d4";"2016-02-27 17:44:43.0";36.0;14.0;4.4;"e48c8f34-716c-477f-a448-9c209d635fbf";"1st Floor Lobby";"-0.24895577132701874";"-0.7727451920509338";"0.06807646155357361";"null";"null";"null";"null";"-93";"null";"-85";"null";"null";"-88";"-73";"-69";"-88";"null";"null";"-84";"null";"-84";"null";"null";"null";"-52";"-52";"-74";"-74";"null";"null";"null";"null";"null";"-62";"null";"null";"null";"null";0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"ebb6073a-0e0b-406a-816e-6cb7803e1c09";"2016-02-27 18:15:05.0";38.0;19.0;4.4;"e48c8f34-716c-477f-a448-9c209d635fbf";"1st Floor Lobby";"-0.11808867007493973";"-0.5579555034637451";"0.053520265966653824";"null";"null";"null";"null";"-86";"-81";"null";"null";"null";"null";"-59";"null";"null";"null";"null";"-79";"null";"null";"null";"null";"null";"-39";"-40";"-62";"-63";"null";"null";"null";"null";"null";"-65";"null";"null";"null";"null";0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"414cc3ca-ab8e-454f-8a7a-125411c68a7d";"2016-02-27 18:21:02.0";32.0;18.0;4.4;"e48c8f34-716c-477f-a448-9c209d635fbf";"1st Floor Lobby";"0.20923222601413727";"-0.6576515436172485";"-0.056543439626693726";"null";"null";"null";"null";"null";"null";"-92";"null";"-89";"null";"-71";"-62";"null";"null";"-88";"-86";"null";"-88";"null";"null";"null";"-58";"-58";"-62";"-61";"null";"null";"null";"null";"null";"-81";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
"ee589c5b-3ee9-453e-893d-9dfd8e9724a6";"2016-02-27 17:57:31.0";38.0;16.0;4.4;"e48c8f34-716c-477f-a448-9c209d635fbf";"1st Floor Lobby";"-2.308568000793457";"-0.4759882688522339";"0.06656816601753235";"null";"null";"null";"null";"-92";"-87";"-88";"null";"null";"-89";"-64";"-66";"null";"null";"-81";"-84";"null";"-92";"null";"null";"null";"-47";"-47";"-66";"-66";"null";"null";"null";"null";"null";"-79";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
"0c6c07be-0415-4b78-b24f-157dcbbfe461";"2016-02-27 17:52:23.0";39.0;15.0;4.4;"e48c8f34-716c-477f-a448-9c209d635fbf";"1st Floor Lobby";"0.3106296956539154";"-0.6790525913238525";"0.03844258934259415";"null";"null";"null";"-81";"-90";"-79";"null";"null";"null";"-89";"-66";"-64";"-81";"null";"-79";"-74";"null";"-86";"-82";"null";"null";"-46";"-46";"-62";"-65";"null";"null";"null";"null";"null";"-62";"null";"null";"null";"null";0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"a5a79a0c-bfe9-4c08-a477-9e8a2508622a";"2016-02-27 18:17:29.0";38.0;18.0;4.4;"e48c8f34-716c-477f-a448-9c209d635fbf";"1st Floor Lobby";"1.1508985757827759";"-0.37707754969596863";"0.06340695172548294";"null";"null";"null";"null";"null";"-86";"null";"null";"null";"null";"-69";"-76";"null";"null";"null";"null";"null";"null";"null";"null";"null";"-52";"-53";"-74";"-74";"null";"null";"null";"null";"null";"-83";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
"efbf6732-ba9d-426b-b0be-507991ead4b0";"2016-02-27 17:54:47.0";41.0;15.0;4.4;"e48c8f34-716c-477f-a448-9c209d635fbf";"1st Floor Lobby";"-0.15728627145290375";"-0.6647295951843262";"0.039195600897073746";"null";"null";"null";"-87";"null";"-75";"null";"null";"null";"null";"-76";"-70";"null";"null";"-83";"-76";"null";"null";"-92";"null";"null";"-51";"-53";"-73";"-73";"null";"null";"null";"null";"null";"-68";"null";"null";"null";"null";0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"d7c41cf8-ed36-4b38-b27b-3c52ac8d6fbb";"2016-02-27 17:10:57.0";38.0;10.0;4.4;"e48c8f34-716c-477f-a448-9c209d635fbf";"1st Floor Lobby";"-1.8480507135391235";"-1.1612204313278198";"0.11942892521619797";"null";"null";"null";"-78";"-85";"-79";"null";"null";"-86";"null";"-69";"-64";"-74";"null";"-82";"-80";"null";"-78";"null";"null";"null";"-54";"-55";"-74";"-75";"null";"null";"null";"null";"null";"-49";"null";"null";"null";"null";1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"b182c53a-5d00-4409-b2a5-6c38d1cce264";"2016-02-27 17:09:21.0";34.0;9.0;4.4;"e48c8f34-716c-477f-a448-9c209d635fbf";"1st Floor Lobby";"0.021383553743362427";"-0.4154644310474396";"0.08178436756134033";"null";"null";"null";"null";"-87";"-85";"-85";"null";"null";"null";"-72";"-70";"-87";"null";"-89";"null";"null";"null";"-86";"null";"null";"-50";"-51";"-84";"-87";"null";"null";"null";"null";"null";"-70";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0
"03adaefd-a404-41dd-9406-ea310339e9e2";"2016-02-27 17:08:19.0";42.0;10.0;4.4;"e48c8f34-716c-477f-a448-9c209d635fbf";"1st Floor Lobby";"-0.4933856427669525";"-0.7033308148384094";"0.08490178734064102";"null";"null";"null";"null";"-83";"-84";"null";"null";"-85";"null";"-72";"-74";"null";"null";"-79";"null";"null";"null";"null";"null";"null";"-53";"-55";"null";"-80";"null";"null";"null";"null";"null";"-47";"null";"null";"null";"null";1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"262eefe7-1a4f-4d12-b509-a69a79cf9195";"2016-02-27 18:12:35.0";41.0;17.0;4.4;"e48c8f34-716c-477f-a448-9c209d635fbf";"1st Floor Lobby";"0.7341132760047913";"-0.42238691449165344";"0.04995839670300484";"null";"null";"null";"null";"null";"-86";"null";"null";"null";"null";"-76";"-80";"null";"null";"null";"null";"null";"null";"null";"null";"null";"-60";"-60";"-77";"-77";"null";"null";"null";"null";"null";"-84";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
"61c9a217-e1c9-4db7-95f5-89d5d6f13c50";"2016-02-27 17:46:22.0";38.0;14.0;4.4;"e48c8f34-716c-477f-a448-9c209d635fbf";"1st Floor Lobby";"0.10795830935239792";"-0.5751227140426636";"0.12184243649244308";"null";"null";"null";"null";"-85";"-85";"-82";"null";"null";"null";"-79";"-76";"-81";"null";"-90";"null";"null";"-82";"-85";"null";"null";"-52";"-52";"-78";"-77";"null";"null";"null";"null";"null";"-61";"null";"null";"null";"-89";0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"75194b8e-5685-4dfc-9e76-31c3504bdb70";"2016-02-27 17:11:50.0";38.0;9.0;4.4;"e48c8f34-716c-477f-a448-9c209d635fbf";"1st Floor Lobby";"0.44077688455581665";"-0.45678815245628357";"0.016947530210018158";"null";"null";"null";"-74";"-87";"-80";"-86";"null";"null";"null";"-79";"-80";"null";"null";"-87";"null";"null";"null";"-79";"null";"null";"-65";"-67";"-78";"-79";"null";"null";"null";"null";"null";"-59";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0
"85740481-812b-42bc-a729-791bebaa6404";"2016-02-27 17:14:57.0";42.0;12.0;4.4;"e48c8f34-716c-477f-a448-9c209d635fbf";"1st Floor Lobby";"0.7137911319732666";"-0.422646164894104";"0.03332099691033363";"null";"null";"null";"null";"-87";"-81";"null";"null";"null";"null";"-78";"-78";"null";"null";"null";"-85";"null";"null";"null";"null";"null";"-52";"-52";"-81";"-79";"null";"null";"null";"null";"null";"-72";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
"402cd6a9-60ca-4375-8356-01081516bf5e";"2016-02-27 17:44:20.0";30.0;15.0;4.4;"e48c8f34-716c-477f-a448-9c209d635fbf";"1st Floor Lobby";"1.140462040901184";"-0.38613685965538025";"-0.03388532996177673";"null";"null";"null";"null";"-91";"-78";"null";"null";"-85";"null";"-77";"-70";"null";"null";"null";"null";"null";"-79";"null";"null";"null";"-58";"-58";"-80";"-79";"null";"null";"null";"null";"null";"-77";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
"59004faa-ad3b-4edf-900c-15ab94ca3ba3";"2016-02-27 17:44:56.0";31.0;15.0;4.4;"e48c8f34-716c-477f-a448-9c209d635fbf";"1st Floor Lobby";"0.8849563002586365";"-0.44923681020736694";"0.05167808383703232";"null";"null";"null";"null";"null";"-92";"null";"null";"null";"null";"-76";"-71";"-86";"null";"null";"-87";"null";"null";"null";"null";"null";"-60";"-60";"-79";"-78";"null";"null";"null";"null";"null";"-74";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
"beb0f8ab-79b4-47fd-8685-db5c7c7aa8e2";"2016-02-27 17:46:21.0";33.0;15.0;4.4;"e48c8f34-716c-477f-a448-9c209d635fbf";"1st Floor Lobby";"1.257176160812378";"-0.4694785177707672";"0.06769302487373352";"null";"null";"null";"null";"null";"-88";"null";"null";"-93";"null";"-64";"-74";"null";"null";"null";"null";"null";"-84";"null";"null";"null";"-53";"-54";"-80";"-78";"null";"null";"null";"null";"null";"-77";"null";"null";"null";"-92";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
"1442342d-072d-49b0-934d-84b9999bfaca";"2016-02-27 17:20:57.0";34.0;12.0;4.4;"e48c8f34-716c-477f-a448-9c209d635fbf";"1st Floor Lobby";"-0.19651919603347778";"-0.4239993691444397";"0.03224688023328781";"null";"null";"null";"null";"null";"null";"-87";"null";"null";"null";"-78";"-77";"null";"null";"null";"null";"null";"null";"null";"null";"null";"-61";"-61";"-88";"-89";"null";"null";"null";"null";"null";"-75";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
"adbc47fb-c65f-4a77-8220-10c0540a35d6";"2016-02-27 17:19:31.0";39.0;11.0;4.4;"e48c8f34-716c-477f-a448-9c209d635fbf";"1st Floor Lobby";"-0.848340630531311";"-0.856055498123169";"0.05123716965317726";"null";"null";"null";"null";"-89";"-88";"null";"null";"null";"null";"-78";"-72";"-84";"null";"-84";"-86";"null";"-83";"-85";"null";"null";"-55";"-56";"-79";"-80";"null";"null";"null";"null";"null";"-61";"null";"null";"null";"null";1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"f6af2e0c-f29f-4452-b66c-75ddc3db5a9d";"2016-02-27 18:13:47.0";42.0;18.0;4.4;"e48c8f34-716c-477f-a448-9c209d635fbf";"1st Floor Lobby";"2.849518299102783";"-0.32171276211738586";"0.0158716831356287";"null";"null";"null";"null";"null";"-86";"null";"null";"null";"null";"-77";"-79";"null";"null";"null";"-81";"null";"-94";"null";"null";"null";"-62";"-62";"-76";"-77";"null";"null";"null";"null";"null";"-84";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
"56a1080c-c7a3-4d35-b897-6086a902623c";"2016-02-27 14:19:12.0";15.0;20.0;7.6;"f44d88f6-8067-4934-ac94-c38bfdc8bb7f";"2nd Floor West Corridor";"1.0716711282730103";"-0.663304328918457";"0.13381098210811615";"null";"null";"null";"-81";"null";"null";"null";"null";"null";"-84";"null";"-70";"-45";"-80";"-77";"-83";"null";"-71";"null";"null";"null";"null";"null";"-71";"-72";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0
"55b695a7-15e0-403f-8137-09d468aa16c3";"2016-02-27 14:57:19.0";16.0;19.0;7.6;"f44d88f6-8067-4934-ac94-c38bfdc8bb7f";"2nd Floor West Corridor";"0.24150893092155457";"-0.5090624094009399";"0.236245259642601";"null";"null";"null";"-80";"null";"null";"null";"null";"null";"-91";"null";"-78";"-68";"-85";"-87";"-87";"null";"-79";"null";"null";"null";"null";"null";"-78";"-78";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
